,Unnamed: 0,Unnamed: 0.1,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_pheno_annot
182,182,955,categorical,20003,both_sexes,1141176668,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,celebrex 100mg capsule,UK Biobank Assessment Centre > Verbal interview > Medications,382,272,110,EUR,1,,,,,348,,,,,,420125,,,,,,0.19991,,,,,,1.0077,,categorical-20003-both_sexes-1141176668.tsv.bgz,categorical-20003-both_sexes-1141176668.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141176668.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141176668.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141176668.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141176668.tsv.bgz.tbi,525681297,1751417,a99d6c811ffd4877eb8ea6f7069c4785,29ba32f305690ac9e619d1fef8dcd7e9,CA_Medications_h0.19991_n382,Medications,CA_PRS_celebrex_100mg_capsule_h0.19991_n382
183,183,959,categorical,20003,both_sexes,1141177526,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,esomeprazole,UK Biobank Assessment Centre > Verbal interview > Medications,1574,856,718,EUR,1,,,,,1410,,,,,,419063,,,,,,0.07298,,,,,,1.0144,,categorical-20003-both_sexes-1141177526.tsv.bgz,categorical-20003-both_sexes-1141177526.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177526.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177526.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177526.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177526.tsv.bgz.tbi,540198339,1751768,8e0bfcde7b73d84687581501bf13b50e,78fab8c5d8fa420f762d703b0091cb3c,CA_Medications_h0.07298_n1574,Medications,CA_PRS_esomeprazole_h0.07298_n1574
184,184,960,categorical,20003,both_sexes,1141177532,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,nexium 20mg tablet,UK Biobank Assessment Centre > Verbal interview > Medications,819,474,345,EUR,1,,,,,730,,,,,,419743,,,,,,0.099201,,,,,,1.0008,,categorical-20003-both_sexes-1141177532.tsv.bgz,categorical-20003-both_sexes-1141177532.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177532.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177532.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177532.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177532.tsv.bgz.tbi,534323390,1751528,39f18c1350f66106b6f85366a16051f3,da2d1a9672666b6e008e7698a1bf0972,CA_Medications_h0.09920_n819,Medications,CA_PRS_nexium_20mg_tablet_h0.09920_n819
185,185,961,categorical,20003,both_sexes,1141177600,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,rosiglitazone,UK Biobank Assessment Centre > Verbal interview > Medications,727,247,480,EUR,1,,,,,590,,,,,,419883,,,,,,0.22354,,,,,,1.0203,,categorical-20003-both_sexes-1141177600.tsv.bgz,categorical-20003-both_sexes-1141177600.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177600.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177600.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141177600.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141177600.tsv.bgz.tbi,532143795,1751421,cd2378769fdf3ff5f75576d7be657e0d,7f7024b211c5084b3b99423b9753463d,CA_Medications_h0.22354_n727,Medications,CA_PRS_rosiglitazone_h0.22354_n727
186,186,966,categorical,20003,both_sexes,1141179920,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,lumigan 0.3mg/ml eye drops,UK Biobank Assessment Centre > Verbal interview > Medications,320,156,164,EUR,1,,,,,256,,,,,,420217,,,,,,0.16462,,,,,,1.0171,,categorical-20003-both_sexes-1141179920.tsv.bgz,categorical-20003-both_sexes-1141179920.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141179920.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141179920.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141179920.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141179920.tsv.bgz.tbi,521437340,1750946,fbc4d7dce37414dcf629419e7ed45195,ce98c96dd55c67f3b65489bd1138d75c,CA_Medications_h0.16462_n320,Medications,CA_PRS_lumigan_0.3mg_ml_eye_drops_h0.16462_n320
187,187,968,categorical,20003,both_sexes,1141179992,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,dovobet ointment,UK Biobank Assessment Centre > Verbal interview > Medications,549,206,343,EUR,1,,,,,482,,,,,,419991,,,,,,0.14678,,,,,,0.99352,,categorical-20003-both_sexes-1141179992.tsv.bgz,categorical-20003-both_sexes-1141179992.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141179992.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141179992.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141179992.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141179992.tsv.bgz.tbi,529603874,1750901,8b98dd2aa1039a3fe2d820b8b838ff6b,987c256fee96b96efa661bbef6176a77,CA_Medications_h0.14678_n549,Medications,CA_PRS_dovobet_ointment_h0.14678_n549
188,188,969,categorical,20003,both_sexes,1141180036,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,fybogel orange s/f granules,UK Biobank Assessment Centre > Verbal interview > Medications,953,641,312,EUR,1,,,,,865,,,,,,419608,,,,,,0.21581,,,,,,0.98625,,categorical-20003-both_sexes-1141180036.tsv.bgz,categorical-20003-both_sexes-1141180036.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180036.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180036.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180036.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180036.tsv.bgz.tbi,535781541,1751666,dd640c39e289b1492bb1ad0572f79888,410067497c96684f70167377bbcad5db,CA_Medications_h0.21581_n953,Medications,CA_PRS_fybogel_orange_s_f_granules_h0.21581_n953
189,189,973,categorical,20003,both_sexes,1141180212,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,escitalopram,UK Biobank Assessment Centre > Verbal interview > Medications,833,548,285,EUR,1,,,,,739,,,,,,419734,,,,,,0.13293,,,,,,1.0027,,categorical-20003-both_sexes-1141180212.tsv.bgz,categorical-20003-both_sexes-1141180212.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180212.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180212.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180212.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180212.tsv.bgz.tbi,534362166,1751555,d396d6cae98fbfee4d1358f42d8065c1,efa9bae78b1be07769e7d112f6b5c5c1,CA_Medications_h0.13293_n833,Medications,CA_PRS_escitalopram_h0.13293_n833
190,190,974,categorical,20003,both_sexes,1141180226,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,amoxicillin,UK Biobank Assessment Centre > Verbal interview > Medications,384,193,191,EUR,1,,,,,331,,,,,,420142,,,,,,0.11085,,,,,,0.98755,,categorical-20003-both_sexes-1141180226.tsv.bgz,categorical-20003-both_sexes-1141180226.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180226.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180226.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141180226.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141180226.tsv.bgz.tbi,525293807,1751310,3ec057d0ee399dff3cfb883b443cb5e3,03539f5fc4d5597685941b7e3198791a,CA_Medications_h0.11085_n384,Medications,CA_PRS_amoxicillin_h0.11085_n384
191,191,983,categorical,20003,both_sexes,1141184726,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,xalacom 0.005%/0.5% eye drops,UK Biobank Assessment Centre > Verbal interview > Medications,251,106,145,EUR,1,,,,,228,,,,,,420245,,,,,,0.13676,,,,,,0.99823,,categorical-20003-both_sexes-1141184726.tsv.bgz,categorical-20003-both_sexes-1141184726.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141184726.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141184726.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141184726.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141184726.tsv.bgz.tbi,519099132,1750987,c78a26931d247d97db21a7c4076a0071,0314ad6c8220714f7b2e358b3d9cd939,CA_Medications_h0.13676_n251,Medications,CA_PRS_xalacom_0.005%_0.5%_eye_drops_h0.13676_n251
192,192,984,categorical,20003,both_sexes,1141184748,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,levocetirizine,UK Biobank Assessment Centre > Verbal interview > Medications,289,183,106,EUR,1,,,,,256,,,,,,420217,,,,,,0.13697,,,,,,1.0003,,categorical-20003-both_sexes-1141184748.tsv.bgz,categorical-20003-both_sexes-1141184748.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141184748.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141184748.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141184748.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141184748.tsv.bgz.tbi,521120496,1750945,8cadd74800d2e540cf7b0a803f353a59,659090d1e82ab9fc1f9d29071e246b9a,CA_Medications_h0.13697_n289,Medications,CA_PRS_levocetirizine_h0.13697_n289
193,193,996,categorical,20003,both_sexes,1141190158,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,cipralex 5mg tablet,UK Biobank Assessment Centre > Verbal interview > Medications,417,301,116,EUR,1,,,,,376,,,,,,420097,,,,,,0.082892,,,,,,0.99889,,categorical-20003-both_sexes-1141190158.tsv.bgz,categorical-20003-both_sexes-1141190158.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141190158.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141190158.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141190158.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141190158.tsv.bgz.tbi,526557023,1751121,3f19dda8d2f63e5bc505e7d7ef6551d9,46a448870154db37d75e80da3996aed0,CA_Medications_h0.08289_n417,Medications,CA_PRS_cipralex_5mg_tablet_h0.08289_n417
194,194,1002,categorical,20003,both_sexes,1141192414,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,crestor 10mg tablet,UK Biobank Assessment Centre > Verbal interview > Medications,313,135,178,EUR,1,,,,,267,,,,,,420206,,,,,,0.11065,,,,,,1.0145,,categorical-20003-both_sexes-1141192414.tsv.bgz,categorical-20003-both_sexes-1141192414.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141192414.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141192414.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141192414.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141192414.tsv.bgz.tbi,522097275,1751026,5bf30605a4afd2926e24419e0d235be0,f85fe8fafbd848b2ac8abcc921eb4063,CA_Medications_h0.11065_n313,Medications,CA_PRS_crestor_10mg_tablet_h0.11065_n313
195,195,1005,categorical,20003,both_sexes,1141192916,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,rino clenil 50micrograms nasal spray,UK Biobank Assessment Centre > Verbal interview > Medications,918,536,382,EUR,1,,,,,818,,,,,,419655,,,,,,0.11745,,,,,,1.0236,,categorical-20003-both_sexes-1141192916.tsv.bgz,categorical-20003-both_sexes-1141192916.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141192916.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141192916.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141192916.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141192916.tsv.bgz.tbi,535656022,1751355,c361f9c9386ca7aaf97f7cbe0eb3588c,8352dbbc01e7514de313460c3ae6fcd7,CA_Medications_h0.11745_n918,Medications,CA_PRS_rino_clenil_50micrograms_nasal_spray_h0.11745_n918
196,196,1006,categorical,20003,both_sexes,1141193282,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,olmesartan,UK Biobank Assessment Centre > Verbal interview > Medications,580,249,331,EUR,1,,,,,519,,,,,,419954,,,,,,0.16407,,,,,,1.0173,,categorical-20003-both_sexes-1141193282.tsv.bgz,categorical-20003-both_sexes-1141193282.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141193282.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141193282.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141193282.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141193282.tsv.bgz.tbi,530753181,1751361,185581a4f9802c6b4f0a873cdfc93e51,cc17be2bd15569811320699a5d1dfc75,CA_Medications_h0.16407_n580,Medications,CA_PRS_olmesartan_h0.16407_n580
197,197,1018,categorical,20003,both_sexes,1141200322,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,solifenacin,UK Biobank Assessment Centre > Verbal interview > Medications,744,531,213,EUR,1,,,,,649,,,,,,419824,,,,,,0.12966,,,,,,1.0145,,categorical-20003-both_sexes-1141200322.tsv.bgz,categorical-20003-both_sexes-1141200322.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200322.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200322.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200322.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200322.tsv.bgz.tbi,533265378,1751277,9fb49b84429626cf8ef7fdf9c3a3eb84,62a6002bf65190022c1ddb1b04971fa7,CA_Medications_h0.12966_n744,Medications,CA_PRS_solifenacin_h0.12966_n744
198,198,1019,categorical,20003,both_sexes,1141200384,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,vesicare 5mg tablet,UK Biobank Assessment Centre > Verbal interview > Medications,441,331,110,EUR,1,,,,,383,,,,,,420090,,,,,,0.088011,,,,,,1.0253,,categorical-20003-both_sexes-1141200384.tsv.bgz,categorical-20003-both_sexes-1141200384.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200384.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200384.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200384.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200384.tsv.bgz.tbi,526957946,1751347,644dc02c944ab6d73525bc18237dd7de,13e9c57663c78f25bb821bf80d9d2a7c,CA_Medications_h0.08801_n441,Medications,CA_PRS_vesicare_5mg_tablet_h0.08801_n441
199,199,1020,categorical,20003,both_sexes,1141200564,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,duloxetine,UK Biobank Assessment Centre > Verbal interview > Medications,401,257,144,EUR,1,,,,,347,,,,,,420126,,,,,,0.12162,,,,,,1.0081,,categorical-20003-both_sexes-1141200564.tsv.bgz,categorical-20003-both_sexes-1141200564.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200564.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200564.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1141200564.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1141200564.tsv.bgz.tbi,525533520,1751333,b1a8b2d36049ea1c02a3c2b61843a23d,0eb7e2c0ebad280202c8c4c0a400647c,CA_Medications_h0.12162_n401,Medications,CA_PRS_duloxetine_h0.12162_n401
200,200,1029,categorical,20003,both_sexes,1201,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,st john's wort/hypericum [ctsu],UK Biobank Assessment Centre > Verbal interview > Medications,846,641,205,EUR,1,,,,,743,,,,,,419730,,,,,,0.15351,,,,,,1.0085,,categorical-20003-both_sexes-1201.tsv.bgz,categorical-20003-both_sexes-1201.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1201.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1201.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-1201.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-1201.tsv.bgz.tbi,534598277,1751346,d5da621933571fead8cb12a94c8db870,2cd631d6f1d8587200dbc903ae3c780c,CA_Medications_h0.15351_n846,Medications,"CA_PRS_[""st_john's_wort_hypericum_[ctsu]""]_h0.15351_n846"
201,201,1031,categorical,20003,both_sexes,2038459704,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,carbamazepine,UK Biobank Assessment Centre > Verbal interview > Medications,720,348,372,EUR,1,,,,,649,,,,,,419824,,,,,,0.22631,,,,,,1.0003,,categorical-20003-both_sexes-2038459704.tsv.bgz,categorical-20003-both_sexes-2038459704.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-2038459704.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-2038459704.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20003-both_sexes-2038459704.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20003-both_sexes-2038459704.tsv.bgz.tbi,532979792,1751654,c7e6735744ee98173ec620024796d0cc,c5997034d7eb953faa907e02009e4b23,CA_Medications_h0.22631_n720,Medications,CA_PRS_carbamazepine_h0.22631_n720
